date,sala,abc,id
2020-01-19,2763,B,181
2020-01-19,2790,A,180
2020-01-19,2873,A,129
2020-01-19,176,A+,225
2020-01-19,3594,A,222
2020-01-19,9029,A,487
2020-01-19,13213,A,365
2020-01-19,98,A+,409
2020-01-19,1217,A+,249
2020-01-26,531,B,217
2020-01-26,2629,A,445
2020-01-26,769,B,411
2020-01-26,2317,A,250
2020-01-26,311,B,273
2020-01-26,406,A+,254
2020-01-26,5758,A,406
2020-01-26,9980,A,223
2020-01-26,948,B,178
2020-01-26,2013,B,438
2020-01-26,693,B,416
2020-01-26,1193,B,271
2020-01-26,740,B,181
2020-01-26,3572,A,180
2020-01-26,3574,A,129
2020-01-26,262,A+,225
2020-01-26,3744,A,222
2020-01-26,7844,A,487
2020-01-26,13749,A,365
2020-01-26,790,A+,409
2020-01-26,808,A+,249
2020-02-02,539,B,217
2020-02-02,1747,A,445
2020-02-02,1071,B,411
2020-02-02,2312,A,250
2020-02-02,323,B,273
2020-02-02,477,A+,254
2020-02-02,4824,A,406
2020-02-02,7515,A,223
2020-02-02,584,B,178
2020-02-02,2182,B,438
2020-02-02,611,B,416
2020-02-02,1072,B,271
2020-02-02,105,B,181
2020-02-02,3984,A,180
2020-02-02,2756,A,129
2020-02-02,278,A+,225
2020-02-02,4484,A,222
2020-02-02,8105,A,487
2020-02-02,10048,A,365
2020-02-02,129,A+,409
2020-02-02,1022,A+,249
2020-02-09,495,B,217
2020-02-09,2439,A,445
2020-02-09,1238,B,411
2020-02-09,1854,A,250
2020-02-09,612,B,273
2020-02-09,507,A+,254
2020-02-09,5894,A,406
2020-02-09,8697,A,223
2020-02-09,645,B,178
2020-02-09,1839,B,438
2020-02-09,481,B,416
2020-02-09,1513,B,271
2020-02-09,885,B,181
2020-02-09,3202,A,180
2020-02-09,2110,A,129
2020-02-09,296,A+,225
2020-02-09,3809,A,222
2020-02-09,6868,A,487
2020-02-09,11312,A,365
2020-02-09,158,A+,409
2020-02-09,1203,A+,249
2020-02-16,640,B,217
2020-02-16,2114,A,445
2020-02-16,1868,B,411
2020-02-16,2202,A,250
2020-02-16,778,B,273
2020-02-16,398,A+,254
2020-02-16,6618,A,406
2020-02-16,9417,A,223
2020-02-16,856,B,178
2020-02-16,2373,B,438
2020-02-16,665,B,416
2020-02-16,1604,B,271
2020-02-16,554,B,181
2020-02-16,3412,A,180
2020-02-16,2712,A,129
2020-02-16,304,A+,225
2020-02-16,4064,A,222
2020-02-16,10377,A,487
2020-02-16,11910,A,365
2020-02-16,91,A+,409
2020-02-16,706,A+,249
2020-02-23,926,B,217
2020-02-23,2374,A,445
2020-02-23,618,B,411
2020-02-23,2322,A,250
2020-02-23,8,B,273
2020-02-23,498,A+,254
2020-02-23,2616,A,406
2020-02-23,116,B,413
2020-02-23,7442,A,223
2020-02-23,862,B,178
2020-02-23,1963,B,438
2020-02-23,390,B,416
2020-02-23,1636,B,271
2020-02-23,1116,B,181
2020-02-23,2489,A,180
2020-02-23,2019,A,129
2020-02-23,419,A+,225
2020-02-23,3409,A,222
2020-02-23,7830,A,487
2020-02-23,11898,A,365
2020-02-23,467,A+,409
2020-02-23,870,A+,249
2020-03-01,741,B,217
2020-03-01,2903,A,445
2020-03-01,765,B,411
2020-03-01,2027,A,250
2020-03-01,1238,B,273
2020-03-01,403,A+,254
2020-03-01,6172,A,406
2020-03-01,1120,B,413
2020-03-01,10704,A,223
2020-03-01,1018,B,178
2020-03-01,2587,B,438
2020-03-01,663,B,416
2020-03-01,1410,B,271
2020-03-01,1160,B,181
2020-03-01,3008,A,180
2020-03-01,3656,A,129
2020-03-01,312,A+,225
2020-03-01,3661,A,222
2020-03-01,8610,A,487
2020-03-01,3692,B,434
2020-03-01,13417,A,365
2020-03-01,171,A+,409
2020-03-01,771,A+,249
2020-03-08,453,B,217
2020-03-08,1978,A,445
2020-03-08,1841,B,411
2020-03-08,2775,A,250
2020-03-08,13,B,273
2020-03-08,416,A+,254
2020-03-08,9287,A,406
2020-03-08,3251,B,413
2020-03-08,14009,A,223
2020-03-08,866,B,178
2020-03-08,3858,B,438
2020-03-08,1861,B,416
2020-03-08,1572,B,271
2020-03-08,1235,B,181
2020-03-08,4242,A,180
2020-03-08,4606,A,129
2020-03-08,269,A+,225
2020-03-08,4316,A,222
2020-03-08,11938,A,487
2020-03-08,2812,B,434
2020-03-08,18429,A,365
2020-03-08,137,A+,409
2020-03-08,963,A+,249
2020-03-15,216,B,217
2020-03-15,1074,A,445
2020-03-15,310,B,411
2020-03-15,1716,A,250
2020-03-15,312,B,273
2020-03-15,146,A+,254
2020-03-15,6345,A,406
2020-03-15,4400,B,413
2020-03-15,11089,A,223
2020-03-15,853,B,178
2020-03-15,1325,B,438
2020-03-15,360,B,416
2020-03-15,482,B,271
2020-03-15,2686,B,181
2020-03-15,3572,A,180
2020-03-15,3264,A,129
2020-03-15,64,A+,225
2020-03-15,2592,A,222
2020-03-15,9095,A,487
2020-03-15,669,B,434
2020-03-15,13495,A,365
2020-03-15,927,A+,409
2020-03-15,1076,A+,249
2020-03-22,637,B,217
2020-03-22,3377,A,445
2020-03-22,2130,B,411
2020-03-22,3355,A,250
2020-03-22,608,B,273
2020-03-22,37,A+,254
2020-03-22,4326,A,406
2020-03-22,2795,B,413
2020-03-22,6803,A,223
2020-03-22,697,B,178
2020-03-22,2930,B,438
2020-03-22,397,B,416
2020-03-22,0,B,271
2020-03-22,131,B,181
2020-03-22,2884,A,180
2020-03-22,2348,A,129
2020-03-22,31,A+,225
2020-03-22,1914,A,222
2020-03-22,9690,A,487
2020-03-22,9345,B,434
2020-03-22,11759,A,365
2020-03-22,123,A+,409
2020-03-22,625,A+,249
2020-03-29,603,B,217
2020-03-29,4628,A,445
2020-03-29,2293,B,411
2020-03-29,4281,A,250
2020-03-29,1371,B,273
2020-03-29,47,A+,254
2020-03-29,6185,A,406
2020-03-29,3444,B,413
2020-03-29,13807,A,223
2020-03-29,1152,B,178
2020-03-29,2697,B,438
2020-03-29,470,B,416
2020-03-29,444,B,271
2020-03-29,0,B,181
2020-03-29,5173,A,180
2020-03-29,4806,A,129
2020-03-29,0,A+,225
2020-03-29,1610,A,222
2020-03-29,12406,A,487
2020-03-29,308,B,434
2020-03-29,18560,A,365
2020-03-29,478,A+,409
2020-03-29,1658,A+,249
2020-04-05,837,B,217
2020-04-05,446,A,445
2020-04-05,774,B,411
2020-04-05,2447,A,250
2020-04-05,1387,B,273
2020-04-05,40,A+,254
2020-04-05,8128,A,406
2020-04-05,1555,B,413
2020-04-05,12163,A,223
2020-04-05,829,B,178
2020-04-05,6296,B,438
2020-04-05,1360,B,416
2020-04-05,232,B,271
2020-04-05,37,B,181
2020-04-05,3177,A,180
2020-04-05,4006,A,129
2020-04-05,10,A+,225
2020-04-05,1277,A,222
2020-04-05,11741,A,487
2020-04-05,97,B,434
2020-04-05,16575,A,365
2020-04-05,14,A+,409
2020-04-05,801,A+,249
2020-04-12,836,B,217
2020-04-12,4823,A,445
2020-04-12,2437,B,411
2020-04-12,6097,A,250
2020-04-12,1223,B,273
2020-04-12,105,A+,254
2020-04-12,6222,A,406
2020-04-12,4065,B,413
2020-04-12,7436,A,223
2020-04-12,638,B,178
2020-04-12,1172,B,438
2020-04-12,510,B,416
2020-04-12,0,B,271
2020-04-12,16,B,181
2020-04-12,1957,A,180
2020-04-12,1848,A,129
2020-04-12,0,A+,225
2020-04-12,1196,A,222
2020-04-12,4381,A,487
2020-04-12,244,B,434
2020-04-12,9469,A,365
2020-04-12,198,A+,409
2020-04-12,480,A+,249
2020-04-19,843,B,217
2020-04-19,1489,A,445
2020-04-19,1534,B,411
2020-04-19,2934,A,250
2020-04-19,608,B,273
2020-04-19,118,A+,254
2020-04-19,4948,A,406
2020-04-19,5299,B,413
2020-04-19,8476,A,223
2020-04-19,692,B,178
2020-04-19,1009,B,438
2020-04-19,512,B,416
2020-04-19,191,B,271
2020-04-19,21,B,181
2020-04-19,3061,A,180
2020-04-19,1095,A,129
2020-04-19,37,A+,225
2020-04-19,1901,A,222
2020-04-19,7854,A,487
2020-04-19,223,B,434
2020-04-19,13615,A,365
2020-04-19,18,A+,409
2020-04-19,500,A+,249
2020-04-26,848,B,217
2020-04-26,4603,A,445
2020-04-26,1840,B,411
2020-04-26,3077,A,250
2020-04-26,1233,B,273
2020-04-26,98,A+,254
2020-04-26,11570,A,406
2020-04-26,2275,B,413
2020-04-26,12455,A,223
2020-04-26,821,B,178
2020-04-26,3276,B,438
2020-04-26,769,B,416
2020-04-26,138,B,271
2020-04-26,127,B,181
2020-04-26,3626,A,180
2020-04-26,3806,A,129
2020-04-26,91,A+,225
2020-04-26,2630,A,222
2020-04-26,11993,A,487
2020-04-26,892,B,434
2020-04-26,20923,A,365
2020-04-26,86,A+,409
2020-04-26,631,A+,249
2020-05-03,1489,B,217
2020-05-03,3203,A,445
2020-05-03,2153,B,411
2020-05-03,4272,A,250
2020-05-03,1227,B,273
2020-05-03,288,A+,254
2020-05-03,3001,A,406
2020-05-03,1230,B,413
2020-05-03,11126,A,223
2020-05-03,971,B,178
2020-05-03,3441,B,438
2020-05-03,746,B,416
2020-05-03,181,B,271
2020-05-03,171,B,181
2020-05-03,3346,A,180
2020-05-03,4706,A,129
2020-05-03,187,A+,225
2020-05-03,3161,A,222
2020-05-03,9533,A,487
2020-05-03,2952,B,434
2020-05-03,16690,A,365
2020-05-03,799,A+,409
2020-05-03,800,A+,249
2020-05-10,433,B,217
2020-05-10,4780,A,445
2020-05-10,1837,B,411
2020-05-10,7215,A,250
2020-05-10,1078,B,273
2020-05-10,306,A+,254
2020-05-10,4734,A,406
2020-05-10,0,B,413
2020-05-10,10008,A,223
2020-05-10,1027,B,178
2020-05-10,2702,B,438
2020-05-10,516,B,416
2020-05-10,268,B,271
2020-05-10,7,B,181
2020-05-10,3472,A,180
2020-05-10,2742,A,129
2020-05-10,150,A+,225
2020-05-10,2964,A,222
2020-05-10,10552,A,487
2020-05-10,21,B,434
2020-05-10,11552,A,365
2020-05-10,107,A+,409
2020-05-10,916,A+,249
2020-05-17,868,B,217
2020-05-17,4334,A,445
2020-05-17,1235,B,411
2020-05-17,53,A,250
2020-05-17,19,B,273
2020-05-17,378,A+,254
2020-05-17,5972,A,406
2020-05-17,2140,B,413
2020-05-17,8926,A,223
2020-05-17,600,B,178
2020-05-17,2198,B,438
2020-05-17,619,B,416
2020-05-17,385,B,271
2020-05-17,21,B,181
2020-05-17,2965,A,180
2020-05-17,2453,A,129
2020-05-17,227,A+,225
2020-05-17,3259,A,222
2020-05-17,9396,A,487
2020-05-17,67,B,434
2020-05-17,16125,A,365
2020-05-17,491,A+,409
2020-05-17,1483,A+,249
2020-05-24,1782,B,217
2020-05-24,5176,A,445
2020-05-24,1715,B,411
2020-05-24,2057,A,250
2020-05-24,1070,B,273
2020-05-24,520,A+,254
2020-05-24,8449,A,406
2020-05-24,4257,B,413
2020-05-24,10995,A,223
2020-05-24,892,B,178
2020-05-24,5266,B,438
2020-05-24,1001,B,416
2020-05-24,349,B,271
2020-05-24,64,B,181
2020-05-24,4579,A,180
2020-05-24,4457,A,129
2020-05-24,263,A+,225
2020-05-24,3954,A,222
2020-05-24,9754,A,487
2020-05-24,7,B,434
2020-05-24,16648,A,365
2020-05-24,94,A+,409
2020-05-24,2034,A+,249
2020-05-31,577,B,217
2020-05-31,4653,A,445
2020-05-31,1235,B,411
2020-05-31,3122,A,250
2020-05-31,1228,B,273
2020-05-31,528,A+,254
2020-05-31,5107,A,406
2020-05-31,1471,B,413
2020-05-31,9832,A,223
2020-05-31,746,B,178
2020-05-31,1997,B,438
2020-05-31,529,B,416
2020-05-31,266,B,271
2020-05-31,158,B,181
2020-05-31,6815,A,180
2020-05-31,2512,A,129
2020-05-31,353,A+,225
2020-05-31,3377,A,222
2020-05-31,11061,A,487
2020-05-31,20,B,434
2020-05-31,17242,A,365
2020-05-31,138,A+,409
2020-05-31,706,A+,249
2020-06-07,1168,B,217
2020-06-07,2778,A,445
2020-06-07,624,B,411
2020-06-07,4781,A,250
2020-06-07,773,B,273
2020-06-07,488,A+,254
2020-06-07,7778,A,406
2020-06-07,2226,B,413
2020-06-07,13074,A,223
2020-06-07,1056,B,178
2020-06-07,3234,B,438
2020-06-07,553,B,416
2020-06-07,12,B,271
2020-06-07,201,B,181
2020-06-07,4183,A,180
2020-06-07,5833,A,129
2020-06-07,367,A+,225
2020-06-07,4902,A,222
2020-06-07,6526,A,487
2020-06-07,18470,A,365
2020-06-07,56,A+,409
2020-06-07,1358,A+,249
2020-06-14,843,B,217
2020-06-14,4584,A,445
2020-06-14,2135,B,411
2020-06-14,2204,A,250
2020-06-14,340,B,273
2020-06-14,486,A+,254
2020-06-14,4017,A,406
2020-06-14,3109,B,413
2020-06-14,5641,A,223
2020-06-14,696,B,178
2020-06-14,3046,B,438
2020-06-14,762,B,416
2020-06-14,560,B,271
2020-06-14,428,B,181
2020-06-14,2169,A,180
2020-06-14,2130,A,129
2020-06-14,358,A+,225
2020-06-14,4153,A,222
2020-06-14,10182,A,487
2020-06-14,14989,A,365
2020-06-14,31,A+,409
2020-06-14,1164,A+,249
2020-06-21,2201,B,217
2020-06-21,4909,A,445
2020-06-21,1223,B,411
2020-06-21,3092,A,250
2020-06-21,625,B,273
2020-06-21,657,A+,254
2020-06-21,6353,A,406
2020-06-21,3232,B,413
2020-06-21,13904,A,223
2020-06-21,1003,B,178
2020-06-21,4265,B,438
2020-06-21,769,B,416
2020-06-21,678,B,271
2020-06-21,1208,B,181
2020-06-21,3712,A,180
2020-06-21,3635,A,129
2020-06-21,457,A+,225
2020-06-21,5249,A,222
2020-06-21,8223,A,487
2020-06-21,16575,A,365
2020-06-21,115,A+,409
2020-06-21,949,A+,249
2020-06-28,2231,B,217
2020-06-28,11120,A,445
2020-06-28,1376,B,411
2020-06-28,2999,A,250
2020-06-28,1234,B,273
2020-06-28,494,A+,254
2020-06-28,8317,A,406
2020-06-28,3861,B,413
2020-06-28,9849,A,223
2020-06-28,420,B,178
2020-06-28,2981,B,438
2020-06-28,715,B,416
2020-06-28,696,B,271
2020-06-28,2622,B,181
2020-06-28,1579,A,180
2020-06-28,5502,A,129
2020-06-28,403,A+,225
2020-06-28,4191,A,222
2020-06-28,6347,A,487
2020-06-28,19191,A,365
2020-06-28,605,A+,409
2020-06-28,1083,A+,249
2020-07-05,172,B,217
2020-07-05,255,A,445
2020-07-05,916,B,411
2020-07-05,4667,A,250
2020-07-05,769,B,273
2020-07-05,546,A+,254
2020-07-05,8086,A,406
2020-07-05,2423,B,413
2020-07-05,12073,A,223
2020-07-05,816,B,178
2020-07-05,3706,B,438
2020-07-05,430,B,416
2020-07-05,339,B,271
2020-07-05,1470,B,181
2020-07-05,2742,A,180
2020-07-05,3677,A,129
2020-07-05,514,A+,225
2020-07-05,4929,A,222
2020-07-05,7461,A,487
2020-07-05,14948,A,365
2020-07-05,41,A+,409
2020-07-05,1024,A+,249
2020-07-12,788,B,217
2020-07-12,4180,A,445
2020-07-12,1836,B,411
2020-07-12,3730,A,250
2020-07-12,1241,B,273
2020-07-12,446,A+,254
2020-07-12,8210,A,406
2020-07-12,3301,B,413
2020-07-12,10705,A,223
2020-07-12,730,B,178
2020-07-12,3980,B,438
2020-07-12,548,B,416
2020-07-12,1197,B,271
2020-07-12,1377,B,181
2020-07-12,3162,A,180
2020-07-12,1847,A,129
2020-07-12,424,A+,225
2020-07-12,4455,A,222
2020-07-12,14509,A,487
2020-07-12,18570,A,365
2020-07-12,89,A+,409
2020-07-12,1597,A+,249
2020-07-19,512,B,217
2020-07-19,8028,A,445
2020-07-19,3045,B,411
2020-07-19,5125,A,250
2020-07-19,170,B,273
2020-07-19,474,A+,254
2020-07-19,7449,A,406
2020-07-19,3083,B,413
2020-07-19,16333,A,223
2020-07-19,651,B,178
2020-07-19,4726,B,438
2020-07-19,827,B,416
2020-07-19,594,B,271
2020-07-19,3219,B,181
2020-07-19,2414,A,180
2020-07-19,3719,A,129
2020-07-19,452,A+,225
2020-07-19,5488,A,222
2020-07-19,4212,A,487
2020-07-19,0,B,434
2020-07-19,14717,A,365
2020-07-19,302,A+,409
2020-07-19,815,A+,249
2020-07-26,1734,B,217
2020-07-26,2404,A,445
2020-07-26,491,B,411
2020-07-26,2061,A,250
2020-07-26,1705,B,273
2020-07-26,424,A+,254
2020-07-26,11303,A,406
2020-07-26,5997,B,413
2020-07-26,13305,A,223
2020-07-26,906,B,178
2020-07-26,3349,B,438
2020-07-26,993,B,416
2020-07-26,1178,B,271
2020-07-26,1319,B,181
2020-07-26,4641,A,180
2020-07-26,5222,A,129
2020-07-26,556,A+,225
2020-07-26,6335,A,222
2020-07-26,9922,A,487
2020-07-26,0,B,434
2020-07-26,23419,A,365
2020-07-26,406,A+,409
2020-07-26,2648,A+,249
2020-08-02,44,B,217
2020-08-02,2552,A,445
2020-08-02,2435,B,411
2020-08-02,3659,A,250
2020-08-02,7,B,273
2020-08-02,350,A+,254
2020-08-02,3054,A,406
2020-08-02,579,B,413
2020-08-02,5340,A,223
2020-08-02,399,B,178
2020-08-02,3145,B,438
2020-08-02,545,B,416
2020-08-02,654,B,271
2020-08-02,2294,B,181
2020-08-02,1838,A,180
2020-08-02,308,A,129
2020-08-02,329,A+,225
2020-08-02,2681,A,222
2020-08-02,5411,A,487
2020-08-02,28,B,434
2020-08-02,12073,A,365
2020-08-02,139,A+,409
2020-08-02,700,A+,249
2020-08-09,871,B,217
2020-08-09,1863,A,445
2020-08-09,169,B,411
2020-08-09,3192,A,250
2020-08-09,766,B,273
2020-08-09,295,A+,254
2020-08-09,3039,A,406
2020-08-09,2404,B,413
2020-08-09,9095,A,223
2020-08-09,718,B,178
2020-08-09,1933,B,438
2020-08-09,417,B,416
2020-08-09,788,B,271
2020-08-09,2189,B,181
2020-08-09,3527,A,180
2020-08-09,1803,A,129
2020-08-09,167,A+,225
2020-08-09,3281,A,222
2020-08-09,6755,A,487
2020-08-09,11420,A,365
2020-08-09,826,A+,409
2020-08-09,610,A+,249
2020-08-16,10,B,217
2020-08-16,863,A,445
2020-08-16,9,B,411
2020-08-16,879,A,250
2020-08-16,1,B,273
2020-08-16,257,A+,254
2020-08-16,1485,A,406
2020-08-16,1156,B,413
2020-08-16,4923,A,223
2020-08-16,271,B,178
2020-08-16,3749,B,438
2020-08-16,367,B,416
2020-08-16,251,B,271
2020-08-16,840,B,181
2020-08-16,1249,A,180
2020-08-16,1028,A,129
2020-08-16,200,A+,225
2020-08-16,2047,A,222
2020-08-16,3713,A,487
2020-08-16,0,B,434
2020-08-16,5737,A,365
2020-08-16,0,A+,409
2020-08-16,434,A+,249
2018-04-22,197,A+,137
2018-04-22,238,A+,259
2018-04-29,78,A+,137
2018-04-29,537,A+,259
2018-05-06,872,A+,137
2018-05-06,308,A+,259
2018-05-13,955,A+,137
2018-05-13,961,A+,259
2018-05-20,1299,A+,137
2018-05-20,502,A+,259
2018-05-27,843,A+,137
2018-05-27,777,A+,259
2018-06-03,615,A+,137
2018-06-03,708,A+,259
2018-06-10,1191,A+,137
2018-06-10,592,A+,259
2018-06-17,542,A+,137
2018-06-17,483,A+,259
2018-06-24,800,A+,137
2018-06-24,899,A+,259
2018-07-01,1311,A+,137
2018-07-01,546,A+,259
2018-07-08,1027,A+,137
2018-07-08,1021,A+,259
2018-07-15,1051,A+,137
2018-07-15,599,A+,259
2018-07-22,572,A+,137
2018-07-22,493,A+,259
2018-07-29,1578,A+,137
2018-07-29,1315,A+,259
2018-08-05,51,A+,137
2018-08-05,134,A+,259
2018-08-12,1119,A+,137
2018-08-12,1082,A+,259
2018-08-19,730,A+,137
2018-08-19,369,A+,259
2018-08-26,716,A+,137
2018-08-26,580,A+,259
2018-09-02,2113,A+,137
2018-09-02,1337,A+,259
2018-09-09,360,A+,137
2018-09-09,600,A+,259
2018-09-16,581,A+,137
2018-09-16,513,A+,259
2018-09-23,676,A+,137
2018-09-23,575,A+,259
2018-09-30,856,A+,137
2018-09-30,774,A+,259
2018-10-07,899,A+,137
2018-10-07,651,A+,259
2018-10-14,1647,A+,137
2018-10-14,922,A+,259
2018-10-21,138,A+,137
2018-10-21,153,A+,259
2018-10-28,760,A+,137
2018-10-28,563,A+,259
2018-11-04,1191,A+,137
2018-11-04,631,A+,259
2018-11-11,522,A+,137
2018-11-11,1044,A+,259
2018-11-18,826,A+,137
2018-11-18,317,A+,259
2018-11-25,1446,A+,137
2018-11-25,735,A+,259
2018-12-02,689,A+,137
2018-12-02,1003,A+,259
2018-12-09,1226,A+,137
2018-12-09,574,A+,259
2018-12-16,1315,A+,137
2018-12-16,719,A+,259
2018-12-23,123,A+,137
2018-12-23,262,A+,259
2018-12-30,1020,A+,137
2018-12-30,1227,A+,259
2019-01-06,967,A+,137
2019-01-06,590,A+,259
2019-01-13,1971,A+,137
2019-01-13,858,A+,259
2019-01-20,657,A+,137
2019-01-20,986,A+,259
2019-01-27,922,A+,137
2019-01-27,714,A+,259
2019-02-03,371,A+,137
2019-02-03,487,A+,259
2019-02-10,681,A+,137
2019-02-10,1213,A+,259
2019-02-17,568,A+,137
2019-02-17,351,A+,259
2019-02-24,582,A+,137
2019-02-24,822,A+,259
2019-03-03,699,A+,137
2019-03-03,700,A+,259
2019-03-10,815,A+,137
2019-03-10,629,A+,259
2019-03-17,501,A+,137
2019-03-17,252,A+,259
2019-03-24,682,A+,137
2019-03-24,1456,A+,259
2019-03-24,481,A+,314
2019-03-24,138,A+,258
2019-03-31,1185,A+,137
2019-03-31,1450,A+,259
2019-03-31,238,A+,314
2019-03-31,16,A+,320
2019-03-31,1892,A+,258
2019-04-07,1467,A+,137
2019-04-07,366,A+,259
2019-04-07,249,A+,314
2019-04-07,755,A+,320
2019-04-07,2735,A+,258
2019-04-14,475,A+,137
2019-04-14,343,A+,259
2019-04-14,233,A+,314
2019-04-14,299,A+,320
2019-04-14,1871,A+,258
2019-04-21,767,A+,137
2019-04-21,1066,A+,259
2019-04-21,273,A+,314
2019-04-21,278,A+,320
2019-04-21,40,A+,258
2019-04-28,506,A+,137
2019-04-28,416,A+,259
2019-04-28,350,A+,314
2019-04-28,492,A+,320
2019-04-28,3578,A+,258
2019-05-05,1602,A+,137
2019-05-05,1217,A+,259
2019-05-05,276,A+,314
2019-05-05,684,A+,320
2019-05-05,182,A+,258
2019-05-12,566,A+,137
2019-05-12,598,A+,259
2019-05-12,272,A+,314
2019-05-12,573,A+,320
2019-05-12,2288,A+,258
2019-05-19,901,A+,137
2019-05-19,1339,A+,259
2019-05-19,390,A+,314
2019-05-19,426,A+,320
2019-05-19,1897,A+,258
2019-05-26,809,A+,137
2019-05-26,893,A+,259
2019-05-26,300,A+,314
2019-05-26,445,A+,320
2019-05-26,2766,A+,258
2019-06-02,1297,A+,137
2019-06-02,762,A+,259
2019-06-02,287,A+,314
2019-06-02,711,A+,320
2019-06-02,2694,A+,258
2019-06-09,796,A+,137
2019-06-09,582,A+,259
2019-06-09,364,A+,314
2019-06-09,803,A+,320
2019-06-09,1113,A+,258
2019-06-16,474,A+,137
2019-06-16,1602,A+,259
2019-06-16,359,A+,314
2019-06-16,600,A+,320
2019-06-16,1062,A+,258
2019-06-23,854,A+,137
2019-06-23,1150,A+,259
2019-06-23,275,A+,314
2019-06-23,572,A+,320
2019-06-23,2355,A+,258
2019-06-30,1332,A+,137
2019-06-30,993,A+,259
2019-06-30,309,A+,314
2019-06-30,687,A+,320
2019-06-30,3682,A+,258
2019-07-07,424,A+,137
2019-07-07,850,A+,259
2019-07-07,323,A+,314
2019-07-07,695,A+,320
2019-07-07,1136,A+,258
2019-07-14,685,A+,137
2019-07-14,1099,A+,259
2019-07-14,268,A+,314
2019-07-14,682,A+,320
2019-07-14,2499,A+,258
2019-07-21,635,A+,137
2019-07-21,1205,A+,259
2019-07-21,384,A+,314
2019-07-21,612,A+,320
2019-07-21,1558,A+,258
2019-07-28,916,A+,137
2019-07-28,672,A+,259
2019-07-28,290,A+,314
2019-07-28,757,A+,320
2019-07-28,1054,A+,258
2019-08-04,1256,A+,137
2019-08-04,688,A+,259
2019-08-04,220,A+,314
2019-08-04,632,A+,320
2019-08-04,1955,A+,258
2019-08-11,533,A+,137
2019-08-11,996,A+,259
2019-08-11,437,A+,314
2019-08-11,479,A+,320
2019-08-11,2770,A+,258
2019-08-18,290,A+,137
2019-08-18,750,A+,259
2019-08-18,254,A+,314
2019-08-18,567,A+,320
2019-08-18,3788,A+,258
2019-08-25,748,A+,137
2019-08-25,279,A+,259
2019-08-25,339,A+,314
2019-08-25,532,A+,320
2019-08-25,1511,A+,258
2019-09-01,1284,A+,137
2019-09-01,934,A+,259
2019-09-01,401,A+,314
2019-09-01,638,A+,320
2019-09-01,1146,A+,258
2019-09-08,1180,A+,137
2019-09-08,979,A+,259
2019-09-08,265,A+,314
2019-09-08,534,A+,320
2019-09-08,1923,A+,258
2019-09-15,1083,A+,137
2019-09-15,1882,A+,259
2019-09-15,288,A+,314
2019-09-15,401,A+,320
2019-09-15,2366,A+,258
2019-09-22,927,A+,137
2019-09-22,748,A+,259
2019-09-22,382,A+,314
2019-09-22,391,A+,320
2019-09-22,2735,A+,258
2019-09-29,1166,A+,137
2019-09-29,1142,A+,259
2019-09-29,311,A+,314
2019-09-29,616,A+,320
2019-09-29,2853,A+,258
2019-10-06,146,A+,137
2019-10-06,582,A+,259
2019-10-06,350,A+,314
2019-10-06,588,A+,320
2019-10-06,1931,A+,258
2019-10-13,753,A+,137
2019-10-13,299,A+,259
2019-10-13,297,A+,314
2019-10-13,486,A+,320
2019-10-13,2890,A+,258
2019-10-20,1157,A+,137
2019-10-20,1232,A+,259
2019-10-20,339,A+,314
2019-10-20,517,A+,320
2019-10-20,1968,A+,258
2019-10-27,1450,A+,137
2019-10-27,1432,A+,259
2019-10-27,227,A+,314
2019-10-27,412,A+,320
2019-10-27,1986,A+,258
2019-11-03,870,A+,137
2019-11-03,890,A+,259
2019-11-03,349,A+,314
2019-11-03,743,A+,320
2019-11-03,2879,A+,258
2019-11-10,219,A+,137
2019-11-10,411,A+,259
2019-11-10,375,A+,314
2019-11-10,369,A+,320
2019-11-10,2892,A+,258
2019-11-17,1475,A+,137
2019-11-17,1437,A+,259
2019-11-17,305,A+,314
2019-11-17,467,A+,320
2019-11-17,1099,A+,258
2019-11-24,761,A+,137
2019-11-24,279,A+,259
2019-11-24,306,A+,314
2019-11-24,378,A+,320
2019-11-24,2311,A+,258
2019-12-01,2035,A+,137
2019-12-01,1948,A+,259
2019-12-01,337,A+,314
2019-12-01,520,A+,320
2019-12-01,1957,A+,258
2019-12-08,979,A+,137
2019-12-08,1017,A+,259
2019-12-08,273,A+,314
2019-12-08,481,A+,320
2019-12-08,3927,A+,258
2019-12-15,1757,A+,137
2019-12-15,1206,A+,259
2019-12-15,375,A+,314
2019-12-15,565,A+,320
2019-12-15,1151,A+,258
2019-12-22,51,A+,137
2019-12-22,456,A+,259
2019-12-22,106,A+,314
2019-12-22,171,A+,320
2019-12-22,56,A+,258
2019-12-29,1053,A+,137
2019-12-29,863,A+,259
2019-12-29,247,A+,314
2019-12-29,380,A+,320
2019-12-29,175,A+,258
2020-01-05,1691,A+,137
2020-01-05,1163,A+,259
2020-01-05,396,A+,314
2020-01-05,617,A+,320
2020-01-05,3661,A+,258
2020-01-12,1866,A+,137
2020-01-12,1715,A+,259
2020-01-12,297,A+,314
2020-01-12,424,A+,320
2020-01-12,1997,A+,258
2020-01-19,973,A+,137
2020-01-19,925,A+,259
2020-01-19,401,A+,314
2020-01-19,413,A+,320
2020-01-19,2062,A+,258
2020-01-26,1259,A+,137
2020-01-26,1110,A+,259
2020-01-26,322,A+,314
2020-01-26,400,A+,320
